custom_id,twitter_handle,bigram
89,SenSanders,"(climate,change)"
89,SenSanders,"(affordable,care)"
89,SenSanders,"(care,act)"
89,SenSanders,"(health,care)"
89,SenSanders,"(health,care)"
89,SenSanders,"(puerto,rico)"
89,SenSanders,"(proud,stand)"
89,SenSanders,"(middle,class)"
89,SenSanders,"(proud,stand)"
89,SenSanders,"(national,emergency)"
89,SenSanders,"(southern,border)"
89,SenSanders,"(social,security)"
89,SenSanders,"(climate,change)"
89,SenSanders,"(donald,trump)"
89,SenSanders,"(american,people)"
89,SenSanders,"(donald,trump)"
89,SenSanders,"(health,care)"
89,SenSanders,"(health,care)"
89,SenSanders,"(humanitarian,crisis)"
89,SenSanders,"(social,security)"
89,SenSanders,"(american,people)"
89,SenSanders,"(climate,change)"
89,SenSanders,"(human,rights)"
89,SenSanders,"(human,rights)"
89,SenSanders,"(puerto,rico)"
89,SenSanders,"(climate,crisis)"
89,SenSanders,"(puerto,rico)"
89,SenSanders,"(drug,prices)"
89,SenSanders,"(puerto,rico)"
89,SenSanders,"(health,care)"
89,SenSanders,"(care,system)"
89,SenSanders,"(puerto,rico)"
89,SenSanders,"(dc,office)"
89,SenSanders,"(american,people)"
89,SenSanders,"(common,sense)"
89,SenSanders,"(gun,violence)"
89,SenSanders,"(health,insurance)"
89,SenSanders,"(health,care)"
89,SenSanders,"(health,care)"
89,SenSanders,"(proud,stand)"
89,SenSanders,"(health,care)"
89,SenSanders,"(humanitarian,crisis)"
89,SenSanders,"(millions,americans)"
89,SenSanders,"(health,care)"
89,SenSanders,"(middle,class)"
89,SenSanders,"(proud,stand)"
89,SenSanders,"(social,security)"
89,SenSanders,"(social,security)"
89,SenSanders,"(million,americans)"
89,SenSanders,"(social,security)"
89,SenSanders,"(election,day)"
89,SenSanders,"(american,people)"
89,SenSanders,"(american,people)"
89,SenSanders,"(donald,trump)"
89,SenSanders,"(national,emergency)"
89,SenSanders,"(american,people)"
89,SenSanders,"(national,emergency)"
89,SenSanders,"(federal,employees)"
89,SenSanders,"(national,emergency)"
89,SenSanders,"(southern,border)"
89,SenSanders,"(president,trump)"
89,SenSanders,"(gun,violence)"
89,SenSanders,"(american,people)"
89,SenSanders,"(middle,class)"
89,SenSanders,"(social,security)"
89,SenSanders,"(social,security)"
89,SenSanders,"(low,income)"
89,SenSanders,"(green,deal)"
89,SenSanders,"(climate,change)"
89,SenSanders,"(mueller,report)"
89,SenSanders,"(donald,trump)"
89,SenSanders,"(social,security)"
89,SenSanders,"(middle,class)"
89,SenSanders,"(social,security)"
89,SenSanders,"(social,security)"
89,SenSanders,"(social,security)"
89,SenSanders,"(social,security)"
89,SenSanders,"(social,security)"
89,SenSanders,"(social,security)"
89,SenSanders,"(american,people)"
89,SenSanders,"(social,security)"
89,SenSanders,"(health,care)"
89,SenSanders,"(care,system)"
89,SenSanders,"(social,security)"
89,SenSanders,"(health,care)"
89,SenSanders,"(care,system)"
89,SenSanders,"(social,security)"
89,SenSanders,"(million,americans)"
89,SenSanders,"(donald,trump)"
89,SenSanders,"(climate,change)"
89,SenSanders,"(green,deal)"
89,SenSanders,"(health,care)"
89,SenSanders,"(care,system)"
89,SenSanders,"(american,people)"
89,SenSanders,"(health,care)"
89,SenSanders,"(care,system)"
89,SenSanders,"(president,trump)"
89,SenSanders,"(climate,change)"
89,SenSanders,"(climate,change)"
89,SenSanders,"(tax,cuts)"
89,SenSanders,"(middle,class)"
36,BillCassidy,"(000,jobs)"
36,BillCassidy,"(create,jobs)"
36,BillCassidy,"(trump,admin)"
36,BillCassidy,"(past,time)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(drug,prices)"
36,BillCassidy,"(happy,easter)"
36,BillCassidy,"(health,care)"
36,BillCassidy,"(drug,prices)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(million,americans)"
36,BillCassidy,"(health,insurance)"
36,BillCassidy,"(secure,border)"
36,BillCassidy,"(tax,cuts)"
36,BillCassidy,"(crisis,border)"
36,BillCassidy,"(secure,border)"
36,BillCassidy,"(president,trump)"
36,BillCassidy,"(president,trump)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(president,realdonaldtrump)"
36,BillCassidy,"(pro,growth)"
36,BillCassidy,"(american,people)"
36,BillCassidy,"(crisis,southern)"
36,BillCassidy,"(southern,border)"
36,BillCassidy,"(secure,border)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(health,care)"
36,BillCassidy,"(president,trump)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(green,deal)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(future,generations)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(crisis,southern)"
36,BillCassidy,"(southern,border)"
36,BillCassidy,"(past,time)"
36,BillCassidy,"(secure,border)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(future,generations)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(looking,forward)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(economic,growth)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(health,care)"
36,BillCassidy,"(care,system)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(drug,prices)"
36,BillCassidy,"(green,deal)"
36,BillCassidy,"(health,care)"
36,BillCassidy,"(green,deal)"
36,BillCassidy,"(health,care)"
36,BillCassidy,"(care,system)"
36,BillCassidy,"(medical,care)"
36,BillCassidy,"(happy,birthday)"
36,BillCassidy,"(born,alive)"
36,BillCassidy,"(happy,birthday)"
36,BillCassidy,"(proud,stand)"
36,BillCassidy,"(white,house)"
36,BillCassidy,"(president,trump)"
36,BillCassidy,"(president,realdonaldtrump)"
36,BillCassidy,"(gt,gt)"
36,BillCassidy,"(house,democrats)"
36,BillCassidy,"(federal,workers)"
36,BillCassidy,"(happy,birthday)"
36,BillCassidy,"(president,realdonaldtrump)"
36,BillCassidy,"(000,jobs)"
36,BillCassidy,"(unemployment,rate)"
36,BillCassidy,"(law,enforcement)"
36,BillCassidy,"(family,friends)"
36,BillCassidy,"(law,enforcement)"
36,BillCassidy,"(look,forward)"
36,BillCassidy,"(american,people)"
36,BillCassidy,"(proud,support)"
36,BillCassidy,"(president,george)"
36,BillCassidy,"(george,bush)"
36,BillCassidy,"(election,day)"
36,BillCassidy,"(election,day)"
36,BillCassidy,"(economic,development)"
36,BillCassidy,"(pre,existing)"
36,BillCassidy,"(existing,conditions)"
36,BillCassidy,"(economic,development)"
36,BillCassidy,"(law,enforcement)"
36,BillCassidy,"(election,day)"
36,BillCassidy,"(pre,existing)"
36,BillCassidy,"(existing,conditions)"
76,SenBobCasey,"(robert,mueller)"
76,SenBobCasey,"(special,counsel)"
76,SenBobCasey,"(special,counsel)"
76,SenBobCasey,"(health,care)"
76,SenBobCasey,"(mental,health)"
76,SenBobCasey,"(prescription,drugs)"
76,SenBobCasey,"(affordable,care)"
76,SenBobCasey,"(care,act)"
76,SenBobCasey,"(people,pre)"
76,SenBobCasey,"(pre,existing)"
76,SenBobCasey,"(existing,conditions)"
76,SenBobCasey,"(signed,law)"
76,SenBobCasey,"(supreme,court)"
76,SenBobCasey,"(trump,administration)"
76,SenBobCasey,"(people,pre)"
76,SenBobCasey,"(pre,existing)"
76,SenBobCasey,"(existing,conditions)"
76,SenBobCasey,"(health,care)"
76,SenBobCasey,"(health,care)"
76,SenBobCasey,"(millions,americans)"
76,SenBobCasey,"(president,trump)"
76,SenBobCasey,"(tax,cuts)"
76,SenBobCasey,"(supreme,court)"
76,SenBobCasey,"(people,pre)"
76,SenBobCasey,"(pre,existing)"
76,SenBobCasey,"(existing,conditions)"
76,SenBobCasey,"(trump,administration)"
76,SenBobCasey,"(health,care)"
76,SenBobCasey,"(millions,americans)"
76,SenBobCasey,"(health,insurance)"
76,SenBobCasey,"(million,americans)"
76,SenBobCasey,"(people,pre)"
76,SenBobCasey,"(pre,existing)"
76,SenBobCasey,"(prescription,drugs)"
76,SenBobCasey,"(mental,health)"
76,SenBobCasey,"(trump,administration)"
76,SenBobCasey,"(people,pre)"
76,SenBobCasey,"(pre,existing)"
76,SenBobCasey,"(existing,conditions)"
76,SenBobCasey,"(millions,americans)"
76,SenBobCasey,"(health,insurance)"
76,SenBobCasey,"(lives,lost)"
76,SenBobCasey,"(health,care)"
76,SenBobCasey,"(press,conference)"
76,SenBobCasey,"(gun,violence)"
76,SenBobCasey,"(president,trump)"
76,SenBobCasey,"(town,hall)"
76,SenBobCasey,"(climate,change)"
76,SenBobCasey,"(sri,lanka)"
76,SenBobCasey,"(happy,easter)"
76,SenBobCasey,"(president,trump)"
76,SenBobCasey,"(president,trump)"
76,SenBobCasey,"(mueller,report)"
76,SenBobCasey,"(president,trump)"
76,SenBobCasey,"(president,trump)"
76,SenBobCasey,"(american,people)"
76,SenBobCasey,"(attorney,barr)"
76,SenBobCasey,"(special,counsel)"
76,SenBobCasey,"(counsel,mueller)"
76,SenBobCasey,"(mueller,report)"
76,SenBobCasey,"(american,people)"
76,SenBobCasey,"(people,deserve)"
76,SenBobCasey,"(law,enforcement)"
76,SenBobCasey,"(tax,cuts)"
76,SenBobCasey,"(tax,cuts)"
76,SenBobCasey,"(tax,cuts)"
76,SenBobCasey,"(tax,cuts)"
76,SenBobCasey,"(middle,class)"
76,SenBobCasey,"(tax,cuts)"
76,SenBobCasey,"(tax,cuts)"
76,SenBobCasey,"(health,insurance)"
76,SenBobCasey,"(rural,communities)"
76,SenBobCasey,"(health,care)"
76,SenBobCasey,"(health,care)"
76,SenBobCasey,"(free,internet)"
76,SenBobCasey,"(violence,women)"
76,SenBobCasey,"(women,act)"
76,SenBobCasey,"(domestic,violence)"
76,SenBobCasey,"(southern,border)"
76,SenBobCasey,"(federal,workers)"
76,SenBobCasey,"(trump,administration)"
76,SenBobCasey,"(martin,luther)"
76,SenBobCasey,"(luther,king)"
76,SenBobCasey,"(king,jr)"
76,SenBobCasey,"(health,care)"
76,SenBobCasey,"(prescription,drug)"
76,SenBobCasey,"(equal,pay)"
76,SenBobCasey,"(paycheck,fairness)"
76,SenBobCasey,"(fairness,act)"
76,SenBobCasey,"(bipartisan,bill)"
76,SenBobCasey,"(pre,existing)"
76,SenBobCasey,"(existing,conditions)"
76,SenBobCasey,"(low,income)"
76,SenBobCasey,"(health,care)"
76,SenBobCasey,"(affordable,care)"
76,SenBobCasey,"(care,act)"
76,SenBobCasey,"(president,trump)"
21,SenBrianSchatz,"(climate,crisis)"
21,SenBrianSchatz,"(climate,change)"
21,SenBrianSchatz,"(climate,crisis)"
21,SenBrianSchatz,"(watch,live)"
21,SenBrianSchatz,"(climate,change)"
21,SenBrianSchatz,"(senate,floor)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(affordable,care)"
21,SenBrianSchatz,"(care,act)"
21,SenBrianSchatz,"(economic,growth)"
21,SenBrianSchatz,"(federal,workers)"
21,SenBrianSchatz,"(reopen,government)"
21,SenBrianSchatz,"(prescription,drugs)"
21,SenBrianSchatz,"(government,shutdown)"
21,SenBrianSchatz,"(9,11)"
21,SenBrianSchatz,"(watch,live)"
21,SenBrianSchatz,"(trump,admin)"
21,SenBrianSchatz,"(federal,government)"
21,SenBrianSchatz,"(farmers,ranchers)"
21,SenBrianSchatz,"(bipartisan,bill)"
21,SenBrianSchatz,"(federal,government)"
21,SenBrianSchatz,"(look,forward)"
21,SenBrianSchatz,"(forward,seeing)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(millions,americans)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(care,system)"
21,SenBrianSchatz,"(president,trump)"
21,SenBrianSchatz,"(clean,energy)"
21,SenBrianSchatz,"(human,rights)"
21,SenBrianSchatz,"(crisis,southern)"
21,SenBrianSchatz,"(southern,border)"
21,SenBrianSchatz,"(southern,border)"
21,SenBrianSchatz,"(president,trump)"
21,SenBrianSchatz,"(low,income)"
21,SenBrianSchatz,"(committee,hearing)"
21,SenBrianSchatz,"(mental,health)"
21,SenBrianSchatz,"(public,service)"
21,SenBrianSchatz,"(free,internet)"
21,SenBrianSchatz,"(introduced,bill)"
21,SenBrianSchatz,"(looking,forward)"
21,SenBrianSchatz,"(continue,fight)"
21,SenBrianSchatz,"(free,internet)"
21,SenBrianSchatz,"(move,forward)"
21,SenBrianSchatz,"(american,people)"
21,SenBrianSchatz,"(climate,change)"
21,SenBrianSchatz,"(paris,agreement)"
21,SenBrianSchatz,"(paris,agreement)"
21,SenBrianSchatz,"(clean,energy)"
21,SenBrianSchatz,"(paris,agreement)"
21,SenBrianSchatz,"(climate,change)"
21,SenBrianSchatz,"(climate,change)"
21,SenBrianSchatz,"(free,internet)"
21,SenBrianSchatz,"(sent,letter)"
21,SenBrianSchatz,"(federal,government)"
21,SenBrianSchatz,"(federal,government)"
21,SenBrianSchatz,"(move,forward)"
21,SenBrianSchatz,"(free,internet)"
21,SenBrianSchatz,"(free,internet)"
21,SenBrianSchatz,"(tax,cuts)"
21,SenBrianSchatz,"(middle,class)"
21,SenBrianSchatz,"(climate,change)"
21,SenBrianSchatz,"(paris,agreement)"
21,SenBrianSchatz,"(climate,change)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(care,system)"
21,SenBrianSchatz,"(health,insurance)"
21,SenBrianSchatz,"(public,health)"
21,SenBrianSchatz,"(health,insurance)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(free,internet)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(people,pre)"
21,SenBrianSchatz,"(pre,existing)"
21,SenBrianSchatz,"(existing,conditions)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(health,care)"
21,SenBrianSchatz,"(free,internet)"
21,SenBrianSchatz,"(free,internet)"
21,SenBrianSchatz,"(town,hall)"
21,SenBrianSchatz,"(senate,floor)"
21,SenBrianSchatz,"(watch,live)"
56,CatherineForNV,"(president,trump)"
56,CatherineForNV,"(task,force)"
56,CatherineForNV,"(issues,facing)"
56,CatherineForNV,"(quality,affordable)"
56,CatherineForNV,"(affordable,health)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(look,forward)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(looking,forward)"
56,CatherineForNV,"(common,sense)"
56,CatherineForNV,"(quality,affordable)"
56,CatherineForNV,"(affordable,health)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(paying,jobs)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(election,day)"
56,CatherineForNV,"(looking,forward)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(congressional,district)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(election,day)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(continue,fight)"
56,CatherineForNV,"(election,day)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(pre,existing)"
56,CatherineForNV,"(existing,conditions)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(supreme,court)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(proud,join)"
56,CatherineForNV,"(proud,stand)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(access,quality)"
56,CatherineForNV,"(quality,affordable)"
56,CatherineForNV,"(affordable,health)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(election,day)"
56,CatherineForNV,"(pre,existing)"
56,CatherineForNV,"(existing,conditions)"
56,CatherineForNV,"(pre,existing)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(affordable,health)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(affordable,health)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(house,senate)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(election,day)"
56,CatherineForNV,"(gun,violence)"
56,CatherineForNV,"(american,people)"
56,CatherineForNV,"(gun,violence)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(background,checks)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(quality,affordable)"
56,CatherineForNV,"(affordable,health)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(pre,existing)"
56,CatherineForNV,"(access,quality)"
56,CatherineForNV,"(quality,affordable)"
56,CatherineForNV,"(affordable,health)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(middle,class)"
56,CatherineForNV,"(100,days)"
56,CatherineForNV,"(gt,gt)"
56,CatherineForNV,"(introduced,bill)"
56,CatherineForNV,"(100,days)"
56,CatherineForNV,"(donald,trump)"
56,CatherineForNV,"(donald,trump)"
56,CatherineForNV,"(continue,fight)"
56,CatherineForNV,"(health,care)"
56,CatherineForNV,"(donald,trump)"
56,CatherineForNV,"(south,carolina)"
56,CatherineForNV,"(election,day)"
56,CatherineForNV,"(look,forward)"
56,CatherineForNV,"(create,jobs)"
56,CatherineForNV,"(donald,trump)"
56,CatherineForNV,"(donald,trump)"
56,CatherineForNV,"(donald,trump)"
56,CatherineForNV,"(trump,campaign)"
15,SenCoonsOffice,"(opioid,crisis)"
15,SenCoonsOffice,"(bipartisan,legislation)"
15,SenCoonsOffice,"(affordable,housing)"
15,SenCoonsOffice,"(office,hours)"
15,SenCoonsOffice,"(town,hall)"
15,SenCoonsOffice,"(civil,rights)"
15,SenCoonsOffice,"(supreme,court)"
15,SenCoonsOffice,"(health,insurance)"
15,SenCoonsOffice,"(health,insurance)"
15,SenCoonsOffice,"(bipartisan,bill)"
15,SenCoonsOffice,"(bipartisan,bill)"
15,SenCoonsOffice,"(civil,rights)"
15,SenCoonsOffice,"(middle,class)"
15,SenCoonsOffice,"(affordable,care)"
15,SenCoonsOffice,"(care,act)"
15,SenCoonsOffice,"(task,force)"
15,SenCoonsOffice,"(21st,century)"
15,SenCoonsOffice,"(federal,government)"
15,SenCoonsOffice,"(affordable,care)"
15,SenCoonsOffice,"(care,act)"
15,SenCoonsOffice,"(white,house)"
15,SenCoonsOffice,"(national,guard)"
15,SenCoonsOffice,"(op,ed)"
15,SenCoonsOffice,"(mental,health)"
15,SenCoonsOffice,"(save,lives)"
15,SenCoonsOffice,"(bipartisan,bill)"
15,SenCoonsOffice,"(bipartisan,bill)"
15,SenCoonsOffice,"(judiciary,committee)"
15,SenCoonsOffice,"(senate,floor)"
15,SenCoonsOffice,"(watch,live)"
15,SenCoonsOffice,"(violence,women)"
15,SenCoonsOffice,"(women,act)"
15,SenCoonsOffice,"(white,house)"
15,SenCoonsOffice,"(watch,live)"
15,SenCoonsOffice,"(human,rights)"
15,SenCoonsOffice,"(human,rights)"
15,SenCoonsOffice,"(bipartisan,bill)"
13,ChrisMurphyCT,"(trump,administration)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(care,system)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(million,americans)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(care,system)"
13,ChrisMurphyCT,"(pre,existing)"
13,ChrisMurphyCT,"(existing,conditions)"
13,ChrisMurphyCT,"(president,trump)"
13,ChrisMurphyCT,"(trump,administration)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(millions,americans)"
13,ChrisMurphyCT,"(anti,semitism)"
13,ChrisMurphyCT,"(trump,administration)"
13,ChrisMurphyCT,"(introduced,bill)"
13,ChrisMurphyCT,"(gun,violence)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(care,system)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(american,people)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(proud,stand)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(press,conference)"
13,ChrisMurphyCT,"(pre,existing)"
13,ChrisMurphyCT,"(existing,conditions)"
13,ChrisMurphyCT,"(background,checks)"
13,ChrisMurphyCT,"(gun,violence)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(anti,semitism)"
13,ChrisMurphyCT,"(gun,violence)"
13,ChrisMurphyCT,"(president,trump)"
13,ChrisMurphyCT,"(gun,violence)"
13,ChrisMurphyCT,"(president,trump)"
13,ChrisMurphyCT,"(pre,existing)"
13,ChrisMurphyCT,"(existing,conditions)"
13,ChrisMurphyCT,"(climate,change)"
13,ChrisMurphyCT,"(climate,change)"
13,ChrisMurphyCT,"(sri,lanka)"
13,ChrisMurphyCT,"(happy,easter)"
13,ChrisMurphyCT,"(gun,violence)"
13,ChrisMurphyCT,"(trump,administration)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(care,system)"
13,ChrisMurphyCT,"(health,insurance)"
13,ChrisMurphyCT,"(press,conference)"
13,ChrisMurphyCT,"(american,people)"
13,ChrisMurphyCT,"(people,deserve)"
13,ChrisMurphyCT,"(gun,violence)"
13,ChrisMurphyCT,"(loved,ones)"
13,ChrisMurphyCT,"(election,day)"
13,ChrisMurphyCT,"(proud,stand)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(000,jobs)"
13,ChrisMurphyCT,"(president,trump)"
13,ChrisMurphyCT,"(climate,change)"
13,ChrisMurphyCT,"(house,representatives)"
13,ChrisMurphyCT,"(election,day)"
13,ChrisMurphyCT,"(gun,violence)"
13,ChrisMurphyCT,"(economic,development)"
13,ChrisMurphyCT,"(domestic,violence)"
13,ChrisMurphyCT,"(tax,cuts)"
13,ChrisMurphyCT,"(violence,women)"
13,ChrisMurphyCT,"(women,act)"
13,ChrisMurphyCT,"(save,lives)"
13,ChrisMurphyCT,"(people,pre)"
13,ChrisMurphyCT,"(pre,existing)"
13,ChrisMurphyCT,"(existing,conditions)"
13,ChrisMurphyCT,"(trump,administration)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(watch,live)"
13,ChrisMurphyCT,"(pre,existing)"
13,ChrisMurphyCT,"(existing,conditions)"
13,ChrisMurphyCT,"(gun,violence)"
13,ChrisMurphyCT,"(violence,women)"
13,ChrisMurphyCT,"(women,act)"
13,ChrisMurphyCT,"(health,insurance)"
13,ChrisMurphyCT,"(people,pre)"
13,ChrisMurphyCT,"(pre,existing)"
13,ChrisMurphyCT,"(existing,conditions)"
13,ChrisMurphyCT,"(trump,administration)"
13,ChrisMurphyCT,"(gun,violence)"
13,ChrisMurphyCT,"(public,health)"
13,ChrisMurphyCT,"(judiciary,committee)"
13,ChrisMurphyCT,"(committee,hearing)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(gun,violence)"
13,ChrisMurphyCT,"(looking,forward)"
13,ChrisMurphyCT,"(law,enforcement)"
13,ChrisMurphyCT,"(civil,rights)"
13,ChrisMurphyCT,"(looking,forward)"
13,ChrisMurphyCT,"(passed,house)"
13,ChrisMurphyCT,"(humanitarian,crisis)"
13,ChrisMurphyCT,"(save,lives)"
13,ChrisMurphyCT,"(save,lives)"
13,ChrisMurphyCT,"(donald,trump)"
13,ChrisMurphyCT,"(affordable,care)"
13,ChrisMurphyCT,"(care,act)"
13,ChrisMurphyCT,"(affordable,care)"
13,ChrisMurphyCT,"(care,act)"
13,ChrisMurphyCT,"(affordable,care)"
13,ChrisMurphyCT,"(care,act)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(affordable,care)"
13,ChrisMurphyCT,"(care,act)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(trump,administration)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(millions,americans)"
13,ChrisMurphyCT,"(paycheck,fairness)"
13,ChrisMurphyCT,"(fairness,act)"
13,ChrisMurphyCT,"(millions,americans)"
13,ChrisMurphyCT,"(health,care)"
13,ChrisMurphyCT,"(victims,families)"
13,ChrisMurphyCT,"(time,congress)"
39,ChrisVanHollen,"(6,million)"
39,ChrisVanHollen,"(anti,semitism)"
39,ChrisVanHollen,"(gun,violence)"
39,ChrisVanHollen,"(proud,support)"
39,ChrisVanHollen,"(move,forward)"
39,ChrisVanHollen,"(trump,administration)"
39,ChrisVanHollen,"(house,passed)"
39,ChrisVanHollen,"(gun,violence)"
39,ChrisVanHollen,"(health,care)"
39,ChrisVanHollen,"(care,system)"
39,ChrisVanHollen,"(african,american)"
39,ChrisVanHollen,"(look,forward)"
39,ChrisVanHollen,"(attorney,barr)"
39,ChrisVanHollen,"(attorney,barr)"
39,ChrisVanHollen,"(american,people)"
39,ChrisVanHollen,"(looking,forward)"
39,ChrisVanHollen,"(judiciary,committee)"
39,ChrisVanHollen,"(committee,hearing)"
39,ChrisVanHollen,"(attorney,barr)"
39,ChrisVanHollen,"(president,trump)"
39,ChrisVanHollen,"(american,people)"
39,ChrisVanHollen,"(anti,semitism)"
39,ChrisVanHollen,"(gun,violence)"
39,ChrisVanHollen,"(move,forward)"
39,ChrisVanHollen,"(house,passed)"
39,ChrisVanHollen,"(gun,violence)"
39,ChrisVanHollen,"(background,checks)"
39,ChrisVanHollen,"(mueller,report)"
39,ChrisVanHollen,"(climate,change)"
39,ChrisVanHollen,"(sri,lanka)"
39,ChrisVanHollen,"(mueller,report)"
39,ChrisVanHollen,"(ag,barr)"
39,ChrisVanHollen,"(mueller,report)"
39,ChrisVanHollen,"(president,trump)"
39,ChrisVanHollen,"(special,counsel)"
39,ChrisVanHollen,"(counsel,mueller)"
39,ChrisVanHollen,"(white,house)"
39,ChrisVanHollen,"(president,trump)"
39,ChrisVanHollen,"(millions,americans)"
39,ChrisVanHollen,"(time,congress)"
39,ChrisVanHollen,"(tax,reform)"
39,ChrisVanHollen,"(middle,class)"
39,ChrisVanHollen,"(house,passed)"
39,ChrisVanHollen,"(trump,administration)"
39,ChrisVanHollen,"(attorney,barr)"
39,ChrisVanHollen,"(health,care)"
39,ChrisVanHollen,"(9,11)"
39,ChrisVanHollen,"(capitol,hill)"
39,ChrisVanHollen,"(introduced,bill)"
39,ChrisVanHollen,"(ag,barr)"
39,ChrisVanHollen,"(trump,campaign)"
39,ChrisVanHollen,"(op,ed)"
39,ChrisVanHollen,"(attorney,barr)"
39,ChrisVanHollen,"(president,trump)"
